,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,Neighbors,HCFAI,Cluster
16,2868165,Centro Toma,Bani,Pangasinan,0.0,0.0,0.0,0.0,0.0,72.4554044008255,0.706414798,1.092625713,1.152045543,0.0,0,0,0,2877844,11.842269228459068,"2868165, 2868166, 2869548, 2869547, 2868165, 2869548, 2869547, 2869547",0.40198112,0.0
17,2868166,Centro Toma,Bani,Pangasinan,0.0,0.0,0.0,0.0,0.0,285.8809613585472,0.706414798,1.092625713,1.152045543,0.0,0,0,0,2877844,11.034251883299426,"2868166, 2868167, 2869549, 2869548, 2868165, 2869548",0.4019817,0.0
18,2868167,Centro Toma,Bani,Pangasinan,117.986555,83.616104,436.964104,145.672594,207.86410999999995,270.8796916007996,0.706414798,1.092625713,1.152045543,1.0,0,1,0,2877844,10.272117585780522,"2868167, 2869550, 2869549, 2869550",0.5862246,1.0
19,2868168,Dacap Sur,Bani,Pangasinan,0.0,0.0,0.0,0.0,0.0,3.686589694003695,0.717827816,1.107051611,1.159697305,,0,0,0,2877844,9.459500227478358,"2868168, 2869551, 2869551",,
20,2868169,Dacap Sur,Bani,Pangasinan,14.150752,7.895268,60.55064,23.92874,29.759092,278.6216716170311,0.717827816,1.107051611,1.159697305,1.0,0,0,0,2877844,9.675167343417218,"2868169, 2869551, 2868169, 2869552, 2869551, 2868170, 2868170",0.51798,0.0
21,2868170,San Simon,Bani,Pangasinan,12.543929,9.420084,54.966515,19.986574,25.648376000000003,499.25283974409103,0.695192921,1.106414223,1.178718628,1.0,0,0,0,2877844,9.973239756068995,"2868170, 2869553, 2868170, 2868171, 2869553",0.51634574,0.0
22,2868171,Macaboboni,Agno,Pangasinan,68.447781,33.20732699999998,244.42406099999985,90.585999,120.17891699999998,217.19380110502243,0.734486955,1.099466392,1.180280558,0.0,0,0,0,2877844,10.302617443905987,"2868171, 2869553, 2868172",0.39800885,0.0
23,2868172,Macaboboni,Agno,Pangasinan,53.237163,25.82792099999999,190.10760299999987,70.45577700000003,93.472491,232.7375146746636,0.734486955,1.099466392,1.180280558,1.0,0,0,0,2877844,10.818129284160417,2868172,0.51470125,0.0
24,2868173,Boboy,Agno,Pangasinan,131.88531100000012,67.54067699999996,484.30641600000007,182.46254899999985,235.977187,395.4802391529083,1.103491785,1.127814849,1.214560048,1.0,0,0,1,2877844,11.25137004616172,"2868173, 2869556, 2869555, 2869555, 2868173, 2869555, 2868172",0.54015285,1.0
25,2868174,Boboy,Agno,Pangasinan,10.1564,5.875824,39.82798,15.553648,19.010016,253.7097004055977,1.103491785,1.127814849,1.214560048,1.0,0,0,1,2877844,12.01003718749246,"2868174, 2868173, 2869556, 2868173",0.5434594,1.0
26,2868175,Aloleng,Agno,Pangasinan,2.60970235065732,1.509801869249803,10.233859736514193,3.996533392432017,4.884652380873582,190.9261245727539,1.089601628,1.154037078,1.221724545,0.0,0,0,1,2877844,12.82753215142586,"2868175, 2869557, 2869558, 2868175, 2869557, 2869558",0.42140958,0.0
27,2868176,Aloleng,Agno,Pangasinan,76.47609699999995,49.984358999999934,299.90624800000035,104.21742400000002,140.20616999999993,283.1294116973877,1.089601628,1.154037078,1.221724545,0.0,0,0,1,2877844,14.834872636739384,"2868176, 2869558, 2869559, 2868177, 2869558",0.42413905,0.0
28,2868177,Aloleng,Agno,Pangasinan,3.136416,3.596064,16.5473,5.705032,8.111420000000004,201.79588779807088,1.089601628,1.154037078,1.221724545,1.0,0,0,1,2877844,15.90370884545404,"2868177, 2868176, 2869559, 2868177, 2869560, 2868178, 2869560, 2868178",0.5424064,1.0
29,2868178,Magsaysay,Agno,Pangasinan,7.056936,8.091143999999998,37.23142500000001,12.836322000000004,18.250695,168.70544803142548,0.904484395,0.270884752,1.119130326,1.0,0,0,0,2877844,17.14379720764156,"2868178, 2869561, 2869560, 2868179, 2868178, 2869561",0.5375703,1.0
