,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
8424,3236162,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,1,3252749,17.565193814023907,39.341505,17.587433,319.939576,156.896204,78.689785,69.738581,0.58279294,1
8425,3236163,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,0,3252749,17.102493898151074,20.33369,10.05225,168.858144,83.49588,39.717834,35.002786,0.53691137,1
8426,3236164,Nataban,City of San Carlos,Negros Occidental,0.231269893,1.095722057,0.974958713,1.0,0,0,0,3252749,16.789636322426528,21.833365,11.380025,179.312552,86.969,40.854407,38.199383,0.5202502,0
8427,3236165,Nataban,City of San Carlos,Negros Occidental,0.231269893,1.095722057,0.974958713,1.0,0,0,0,3252749,16.63507754078727,22.683144,13.3678,199.511704,95.714968,44.365504,40.9188,0.52024984,0
8428,3236166,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,0,3252749,16.64322830871927,31.149832,19.33092,288.41148,138.92228,64.327928,56.840952,0.5170698,0
8429,3236167,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,0,3252749,16.81385200472359,25.587362,15.87897,236.90943,114.11473,52.840798,46.690782,0.5170817,0
8430,3236168,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,1,3252749,17.142097801672218,48.949736,30.37716,453.21804,218.30644,101.086744,89.321496,0.5641057,1
8431,3236169,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,0,3252749,17.61915838237716,28.924844,17.95014,267.81066,128.99926,59.733076,52.780884,0.5170717,0
8432,3236170,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,0,3252749,18.22774030848752,61.18717,37.97145,566.52255,272.88305,126.35843,111.65187,0.5161741,0
8433,3236171,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,0.0,0,0,0,3252749,18.36478154988983,5.56247,3.45195,51.50205,24.80755,11.48713,10.15017,0.3997283,0
8434,3237483,Buaya,Carles,Iloilo,0.008589899,1.518403462,0.575751867,0.0,0,0,0,3218151,32.87108686956237,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8435,3237515,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,1,3261018,28.24976465165412,276.244584,194.702508000001,2605.648122,1279.526325,633.661413000001,502.935279000001,0.48180833,0
8436,3237516,Barangay 1 Pob. (Zone 1),City of Cadiz,Negros Occidental,0.958451764,0.97183556,0.896589535,0.0,0,0,0,3261018,27.437325800839503,514.358447999994,363.212322000002,4850.702322,2382.86513999999,1180.69656299999,936.214697999991,0.48454937,0
8437,3237517,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,0,3261018,26.674687534756803,88.247733,54.561357,785.282607,383.59212,189.048057,154.442625,0.41846567,0
8438,3237518,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,0,3261018,25.99438452212296,62.518757,37.419885,533.434515,255.581507,122.524298,104.154242,0.39908662,0
8439,3237519,Tinampa-an,City of Cadiz,Negros Occidental,0.993233993,0.967590332,0.956437474,0.0,0,0,0,3261018,25.403032537204226,57.537084,34.287712,478.592634,225.68355,105.597932,92.556862,0.39189807,0
8440,3237520,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,0,3261018,24.90696813034493,8.6165,5.272552,71.241658,33.237294,15.281068,13.61687,0.3840182,0
8441,3237521,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,1,3261018,24.511977172904707,60.3155,36.907864,498.691606,232.661058,106.967476,95.31809,0.43132728,0
8442,3237522,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,0,3261018,24.223004617177068,41.175692,24.84214,340.39772,158.879136,72.991867,65.277227,0.3863654,0
8443,3237523,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,1,3261018,24.043873333598487,60.03605,27.8914,495.256475,232.782825,105.676525,100.0328,0.43075794,0
8444,3237524,Magsaysay,City of Cadiz,Negros Occidental,0.638010218,0.889646102,0.99183069,0.0,0,0,0,3261018,23.977045307524843,7.204326,3.346968,59.430777,27.933939,12.681183,12.003936,0.39341435,0
