,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_w_1,popden_you,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HubDist,HCFAI,Cluster
2131,2690365,Burirao,Narra,Palawan,0.90812525,0.43612445,3.29502905,1.28680265,1.532009150000001,2.552823013729519,2.379758605,0.322376708,1.037651774,0.0,0,0,1,2690365,0.123250676372576,,0.42579168,0.0
2134,2690369,Panitian,Sofronio Espanola,Palawan,0.815923,0.455557,3.528865,1.434664,1.669242,0.969356119828789,2.190760044,0.346515541,1.071186388,0.0,0,0,0,2690369,0.0143237196001776,,0.38498905,0.0
2137,2691730,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227000000001,0.649669582466427,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2691730,0.0449471143468329,,0.49738795,0.0
2138,2691731,Aramaywan,Quezon,Palawan,1.499177,0.641051000000001,5.603261,2.340345,2.720226999999998,0.622055020169972,3.192532321,0.276381293,0.866591273,0.0,0,0,1,2691731,3.53119252381292e-13,,0.42535087,0.0
2139,2691732,Aramaywan,Quezon,Palawan,1.499177,0.641050999999999,5.60326099999999,2.340345000000005,2.720226999999996,0.756937896585806,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2691732,0.0,,0.49738795,0.0
2140,2691733,Isugod,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.390539814531803,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2691733,0.0,,0.496974,0.0
2141,2691734,Isugod,Quezon,Palawan,2.3210048125,1.1667050625,8.6023235,3.664992812499999,4.161538874999999,0.763750055538757,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2691734,0.0,,0.496974,0.0
2142,2691735,Isugod,Quezon,Palawan,4.129026,2.323144,15.200261,6.579218,7.332425,0.45905071622966,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2691735,0.0,,0.496974,0.0
2143,2691736,Isugod,Quezon,Palawan,4.129026,2.323144,15.200261,6.579218,7.332425,0.680718185547005,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2691736,0.0,,0.496974,0.0
2144,2691737,Isugod,Quezon,Palawan,4.129026,2.323144,15.200261,6.579218,7.332425,0.367437577803075,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2691737,1.76387036135719e-13,,0.496974,0.0
2145,2691738,Aramaywan,Narra,Palawan,4.129026,2.323144,15.200261,6.579218,7.332425,0.251612040283841,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2691738,0.0,,0.50158125,0.0
2146,2691739,Tacras,Narra,Palawan,3.79038171428571,1.288049714285714,11.8527101428571,4.99034,5.788510142857144,0.252697479405573,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2691739,0.0,,0.5000484,0.0
2147,2691740,Aramaywan,Narra,Palawan,0.588608,0.451123,2.199761,0.876467,0.996767,0.183701329387217,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2691740,0.0,,0.50158125,0.0
2148,2691741,Tacras,Narra,Palawan,0.588608,0.451123,2.199761,0.876467,0.996767,0.148939233687189,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2691741,1.76387036135719e-13,,0.5000484,0.0
2149,2691742,Tacras,Narra,Palawan,0.588608,0.451123,2.199761,0.876467,0.996767,0.129613013063494,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2691742,0.0,,0.5000484,0.0
2150,2691743,Tacras,Narra,Palawan,0.588608,0.451123,2.199761,0.876467,0.996767,0.147590786164653,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2691743,0.0,,0.5000484,0.0
2151,2691744,Tacras,Narra,Palawan,1.01365104347826,0.520004739130435,3.39112665217391,1.191077434782609,1.54618047826087,0.273728008508246,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2691744,0.0,,0.5000484,0.0
2152,2691745,Tacras,Narra,Palawan,1.566207,0.609551000000001,4.939902,1.600071,2.260417999999998,0.741141545178627,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2691745,1.76387036135719e-13,,0.5000484,0.0
2153,2691746,Burirao,Narra,Palawan,1.29060346280992,0.519438785123967,4.14528519834711,1.418065157024797,1.885834057851233,2.026033601620868,2.379758605,0.322376708,1.037651774,1.0,0,0,1,2691746,0.0,,0.54716545,1.0
2154,2691747,Burirao,Narra,Palawan,0.885635,0.387029,2.977685,1.150628,1.335425000000001,0.527396475189719,2.379758605,0.322376708,1.037651774,0.0,0,0,0,2691747,0.252562785345415,,0.3849121,0.0
2158,2693113,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.54272170954471,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2693113,0.0042502548790807,,0.49738795,0.0
2159,2693114,Aramaywan,Quezon,Palawan,1.499177,0.641051000000001,5.603261,2.340345,2.720226999999998,0.792237035903452,3.192532321,0.276381293,0.866591273,1.0,0,0,1,2693114,0.0,,0.5466919,1.0
2160,2693115,Isugod,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.301007941578116,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2693115,1.76387036135719e-13,,0.496974,0.0
2161,2693116,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.190735314818595,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2693116,3.5346443249114697e-13,,0.49738795,0.0
2162,2693117,Isugod,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.168306367690949,2.832818699,0.282920585,0.957153344,1.0,0,0,0,2693117,0.0,,0.496974,0.0
2165,2693120,Isugod,Quezon,Palawan,4.129026,2.323144,15.200261,6.579218,7.332425,0.237416012585163,2.832818699,0.282920585,0.957153344,1.0,0,0,1,2693120,1.76387036135719e-13,,0.5462957,1.0
2168,2693123,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.277317115291953,2.474953441,0.30209362,0.975529426,1.0,0,0,1,2693123,0.0,,0.5506869,1.0
2169,2693124,Tacras,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.19189087349561,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2693124,0.0,,0.5000484,0.0
2171,2693126,Aramaywan,Narra,Palawan,0.660230882352941,0.446725176470588,2.431226,0.949303647058824,1.098889823529412,0.231142706127577,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2693126,0.0,,0.50158125,0.0
2172,2693127,Tacras,Narra,Palawan,0.588608,0.451123,2.199761,0.876467,0.996767,0.21155613292289,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2693127,0.0,,0.5000484,0.0
2173,2693128,Tacras,Narra,Palawan,0.948776052631579,0.509491210526316,3.20928663157895,1.143057947368421,1.462322631578948,0.62994051519047,2.321996574,0.310969876,1.028902015,1.0,0,0,0,2693128,0.0,,0.5000484,0.0
2174,2693129,Tacras,Narra,Palawan,1.02309644444444,0.521535444444444,3.41760144444444,1.198068777777778,1.558389666666667,1.810075019836426,2.321996574,0.310969876,1.028902015,0.0,0,0,1,2693129,0.0765863387332089,,0.42772588,0.0
2175,2693130,Burirao,Narra,Palawan,0.885635,0.387029,2.977685,1.150628,1.335425,1.061345382316693,2.379758605,0.322376708,1.037651774,0.0,0,0,0,2693130,0.0100682774081223,,0.3849121,0.0
2177,2693133,Panitian,Sofronio Espanola,Palawan,0.815923,0.455557,3.528865,1.434664,1.669242,2.371062415838241,2.190760044,0.346515541,1.071186388,0.0,0,0,0,2693133,0.0463941444842668,,0.38498905,0.0
2179,2694494,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.601868203614812,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2694494,0.0464051243797857,,0.49738795,0.0
2180,2694495,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227000000001,0.708398832856113,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2694495,0.0,,0.49738795,0.0
2182,2694497,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.161791080435856,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2694497,0.0,,0.49738795,0.0
2187,2694502,Aramaywan,Narra,Palawan,4.129026,2.323144,15.200261,6.579218,7.332425,0.195841312488275,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694502,0.0,,0.50158125,0.0
2189,2694504,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.21599365052368,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694504,1.76387036135719e-13,,0.50158125,0.0
2190,2694505,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.201717237649411,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694505,1.76387036135719e-13,,0.50158125,0.0
2191,2694506,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.3042014550079,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694506,0.0,,0.50158125,0.0
2192,2694507,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.54905398615769,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694507,0.0,,0.50158125,0.0
2193,2694508,Aramaywan,Narra,Palawan,0.982533852941177,0.426934970588235,3.4728185,1.27706855882353,1.558442529411764,0.467178490373396,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694508,0.0,,0.50158125,0.0
2194,2694509,Aramaywan,Narra,Palawan,0.765070173913044,0.440287782608696,2.77003708695652,1.055919608695653,1.248373956521738,0.39949373810419,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2694509,1.76387036135719e-13,,0.50158125,0.0
2195,2694510,Aramaywan,Narra,Palawan,0.588608,0.451123000000001,2.199761,0.876467000000002,0.996767000000002,1.442396800449261,2.474953441,0.30209362,0.975529426,0.0,0,0,1,2694510,0.0514956260709419,,0.42910254,0.0
2200,2695876,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227000000001,0.579948393603166,3.192532321,0.276381293,0.866591273,1.0,0,0,1,2695876,0.138711850762416,,0.5466919,1.0
2201,2695877,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.197465436977212,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2695877,1.76387036135719e-13,,0.49738795,0.0
2202,2695878,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.21627412248644,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2695878,1.56094907558624e-12,,0.49738795,0.0
2203,2695879,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.187726596425123,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2695879,1.76387036135719e-13,,0.49738795,0.0
2212,2695888,Calategas,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.25010336500682,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2695888,0.0,,0.5015113,0.0
2213,2695889,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.414290720224381,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2695889,0.0,,0.50158125,0.0
2214,2695890,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289207999999999,1.575462999999999,0.625098075079066,2.474953441,0.30209362,0.975529426,1.0,0,0,1,2695890,0.0,,0.5506869,1.0
2215,2695891,Aramaywan,Narra,Palawan,0.994471000000001,0.426202,3.511396,1.289208,1.575462999999999,0.65197332245963,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2695891,0.0,,0.50158125,0.0
2216,2695892,Aramaywan,Narra,Palawan,0.994471000000003,0.426202000000002,3.51139599999999,1.289208000000001,1.575463000000008,2.260765028593803,2.474953441,0.30209362,0.975529426,0.0,0,0,1,2695892,1.76387036135719e-13,,0.42910254,0.0
2217,2695893,Tacras,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,1.636055121716765,2.321996574,0.310969876,1.028902015,0.0,0,0,0,2695893,0.0556606534107569,,0.3865198,0.0
2221,2697256,Berong,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.58841391720555,3.650482038,0.313603108,0.806958816,0.0,0,0,0,2697256,0.0912491913978611,,0.3806286,0.0
2222,2697257,Berong,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227000000001,0.371704508644004,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2697257,0.0601641501299386,,0.49201238,0.0
2223,2697258,Aramaywan,Quezon,Palawan,1.499177,0.641051,5.603261,2.340345,2.720227,0.159826863305212,3.192532321,0.276381293,0.866591273,1.0,0,0,0,2697258,0.0,,0.49738795,0.0
2235,2697270,Calategas,Narra,Palawan,1.28296733333333,0.637781333333333,4.64294833333333,1.664017666666667,2.090250333333333,0.247477042887892,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2697270,0.0,,0.5015113,0.0
2237,2697272,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,0.466093691757747,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2697272,0.0,,0.50158125,0.0
2238,2697273,Aramaywan,Narra,Palawan,0.994471000000001,0.426202000000001,3.511396,1.289208000000001,1.575463000000002,1.549028974921045,2.474953441,0.30209362,0.975529426,0.0,0,0,1,2697273,1.76732216245574e-13,,0.42910254,0.0
2239,2697274,Aramaywan,Narra,Palawan,0.994471,0.426202,3.511396,1.289208,1.575463,1.644215244054794,2.474953441,0.30209362,0.975529426,1.0,0,0,0,2697274,0.187456259533043,,0.50158125,0.0
2240,2698635,Berong,Quezon,Palawan,2.524075,0.876961000000001,7.555359,2.979420000000002,3.755193000000001,2.603073091734023,3.650482038,0.313603108,0.806958816,0.0,0,0,0,2698635,0.278221945624578,,0.3806286,0.0
2241,2698636,Berong,Quezon,Palawan,2.524075,0.876961000000001,7.55535900000001,2.979420000000002,3.755192999999999,3.698734625146307,3.650482038,0.313603108,0.806958816,1.0,0,0,1,2698636,0.042419256717458,,0.54152215,1.0
2242,2698637,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.979420000000001,3.755192999999999,0.94929507227954,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2698637,0.185701102312053,,0.49201238,0.0
2243,2698638,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755193,0.20010255249765,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2698638,0.024688378709843,,0.49201238,0.0
2259,2698654,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119825,0.68019094946129,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2698654,0.0,,0.5015113,0.0
2260,2698655,Calategas,Narra,Palawan,1.07524997333333,0.485444213333334,3.82823065333333,1.394154706666668,1.719603453333333,1.311476737047182,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2698655,0.0,,0.5015113,0.0
2261,2698656,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119825,1.704873045543572,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2698656,0.160057602016558,,0.5015113,0.0
2262,2700016,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755193,1.294507686098417,3.650482038,0.313603108,0.806958816,0.0,0,0,0,2700016,0.177738603862132,,0.3806286,0.0
2263,2700017,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755192999999999,1.09743244435106,3.650482038,0.313603108,0.806958816,1.0,0,0,1,2700017,0.0,,0.54152215,1.0
2264,2700018,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.979419999999999,3.755193,1.151524986646005,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2700018,1.76387036135719e-13,,0.49201238,0.0
2265,2700019,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755193000000001,0.317117672573243,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2700019,1.76387036135719e-13,,0.49201238,0.0
2281,2700035,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119825,0.500724648916593,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2700035,0.0,,0.5015113,0.0
2282,2700036,Calategas,Narra,Palawan,1.85996,1.060940000000001,6.90605299999999,2.413636999999997,3.119824999999999,0.844577357811587,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2700036,0.0,,0.5015113,0.0
2283,2700037,Calategas,Narra,Palawan,1.85996,1.060940000000002,6.90605300000001,2.413636999999996,3.119824999999996,3.559874219293813,2.670121294,0.290336669,0.93415077,1.0,0,0,1,2700037,0.0433830864040092,,0.5506205,1.0
2284,2700038,Calategas,Narra,Palawan,1.85996,1.060940000000001,6.90605299999999,2.413636999999997,3.119825,7.106665296830994,2.670121294,0.290336669,0.93415077,0.0,0,0,0,2700038,0.023526679797236,,0.38761473,0.0
2285,2701398,Berong,Quezon,Palawan,25.974045,10.530781,90.344506,35.911941000000006,42.88540799999999,3.249538728790561,3.650482038,0.313603108,0.806958816,0.0,0,0,0,2701398,0.0743665945816431,,0.3806286,0.0
2286,2701399,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.979420000000001,3.755192999999999,0.760668518926416,3.650482038,0.313603108,0.806958816,0.0,0,0,0,2701399,0.0,,0.3806286,0.0
2287,2701400,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755193,0.417750346554177,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2701400,1.76387036135719e-13,,0.49201238,0.0
2288,2701401,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.979420000000001,3.755192999999999,0.331409537845424,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2701401,0.0,,0.49201238,0.0
2289,2701402,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.979419999999999,3.755193,0.314010364259931,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2701402,1.76387036135719e-13,,0.49201238,0.0
2291,2701404,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755193,0.058931387202548,3.650482038,0.313603108,0.806958816,0.0,0,0,0,2701404,0.0,,0.3806286,0.0
2305,2701418,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119825,0.360940075612494,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2701418,0.0,,0.5015113,0.0
2306,2701419,Calategas,Narra,Palawan,1.85996,1.06094,6.90605299999999,2.413636999999998,3.119825000000001,0.947571793571115,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2701419,0.0,,0.5015113,0.0
2307,2701420,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119824999999999,2.031629999314458,2.670121294,0.290336669,0.93415077,0.0,0,0,0,2701420,0.0930656975928982,,0.38761473,0.0
2309,2702780,Berong,Quezon,Palawan,25.974045,10.530780999999998,90.344506,35.911941,42.88540799999999,1.270580097871567,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2702780,0.0137683436044022,,0.49201238,0.0
2311,2702782,Berong,Quezon,Palawan,2.524075,0.876961,7.555359,2.97942,3.755193,0.592956751744662,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2702782,1.76732216245574e-13,,0.49201238,0.0
2329,2702800,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119825,0.377762658286978,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2702800,0.0,,0.5015113,0.0
2330,2702801,Calategas,Narra,Palawan,1.85996,1.06094,6.906053,2.413637,3.119824999999999,0.725005472470009,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2702801,1.76387036135719e-13,,0.5015113,0.0
2353,2704182,Calategas,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.242763177851477,2.670121294,0.290336669,0.93415077,1.0,0,0,0,2704182,0.0,,0.5015113,0.0
2354,2704183,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.582505630905942,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2704183,0.0,,0.50490767,0.0
2356,2705542,Berong,Quezon,Palawan,25.974045,10.530781,90.344506,35.911941,42.885408000000005,1.896517183805377,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2705542,0.116627108198479,,0.49201238,0.0
2376,2705562,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.195569081294271,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2705562,0.0,,0.50490767,0.0
2377,2705563,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.366518564068288,2.744337391,0.274830008,0.878844326,1.0,0,1,0,2705563,0.0,,0.57668406,1.0
2378,2705564,Bato-bato,Narra,Palawan,0.858574,0.402568,3.40579700000001,1.503396,1.692210999999997,0.901762562840643,2.744337391,0.274830008,0.878844326,1.0,0,0,1,2705564,0.0,,0.55383277,1.0
2382,2706924,Berong,Quezon,Palawan,25.974045,10.530781,90.344506,35.911941,42.885408,1.650490351688073,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2706924,0.0406829170233773,,0.49201238,0.0
2398,2706940,Bato-bato,Narra,Palawan,0.610575,0.379297,2.715208,1.193397,1.341415,0.098936192664717,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2706940,3.53119252381292e-13,,0.50490767,0.0
2399,2706941,Bato-bato,Narra,Palawan,0.610575,0.379297,2.715208,1.193397,1.341415,0.113824693911842,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2706941,1.76387036135719e-13,,0.50490767,0.0
2403,2706945,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.192842942529491,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2706945,0.0,,0.50490767,0.0
2404,2706946,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.938075727650097,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2706946,0.0,,0.50490767,0.0
2405,2706947,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.533073682016528,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2706947,0.0699407782363199,,0.50490767,0.0
2407,2708304,Berong,Quezon,Palawan,2.302206,0.926027,7.331047,2.983865000000001,3.292540000000001,1.233749405384064,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2708304,0.0783402264654312,,0.49201238,0.0
2408,2708305,Berong,Quezon,Palawan,25.974045,10.530781000000005,90.344506,35.911941000000006,42.88540799999999,1.212071172707446,3.650482038,0.313603108,0.806958816,1.0,0,0,0,2708305,0.0,,0.49201238,0.0
2424,2708321,Princess Urduja,Narra,Palawan,0.861477,0.4704875,3.6491415,1.459341,1.8215075,0.279806092885253,2.417760742,0.261538662,0.828884499,0.0,0,0,0,2708321,1.76732216245574e-13,,0.39829987,0.0
2425,2708322,Princess Urduja,Narra,Palawan,1.112379,0.561678,4.583075,1.725285,2.301599999999999,0.340774596108661,2.417760742,0.261538662,0.828884499,1.0,0,0,0,2708322,0.0,,0.51530474,0.0
2428,2708325,Bato-bato,Narra,Palawan,0.610575,0.379297,2.715208,1.193397,1.341415,0.142785546502897,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2708325,1.76387036135719e-13,,0.50490767,0.0
2429,2708326,Bato-bato,Narra,Palawan,0.858574,0.402568,3.405797,1.503396,1.692211,0.170864000756826,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2708326,0.0,,0.50490767,0.0
2430,2708327,Bato-bato,Narra,Palawan,0.858574000000001,0.402568,3.405797,1.503396000000001,1.692211,0.470547419094614,2.744337391,0.274830008,0.878844326,1.0,0,0,0,2708327,0.0,,0.50490767,0.0
2433,2709685,Culandanum,Aborlan,Palawan,3.550741,1.181073,10.607086,4.235312000000001,4.927405,1.349408425279518,3.89161396,0.322060083,0.873948405,1.0,0,0,0,2709685,0.133070758887131,,0.48210305,0.0
2434,2709686,Culandanum,Aborlan,Palawan,2.33463548051948,0.932651571428571,7.41613892207793,3.016370116883119,3.335004025974028,1.000176049768925,3.89161396,0.322060083,0.873948405,1.0,0,0,0,2709686,3.53119252381292e-13,,0.48210305,0.0
2435,2709687,Culandanum,Aborlan,Palawan,2.302206,0.926027,7.331047,2.983865,3.29254,0.316250900908183,3.89161396,0.322060083,0.873948405,1.0,0,0,1,2709687,1.76387036135719e-13,,0.5318468,1.0
