ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
2984234,Balete,Kayapa,Nueva Vizcaya,0.086284051,0.995307604,0.198401546,0.0,0,1,0,3010498,28.70668026401585,1.990702,0.889462,14.570238,7.00981,3.303716,2.795452,0.5545753936845845
2984235,Balete,Kayapa,Nueva Vizcaya,0.086284051,0.995307604,0.198401546,0.0,0,0,0,3010498,28.44177962856724,2.922021,2.490173,31.833445,15.453315,7.446478,7.393508,0.48074506038463877
2984236,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,0.0,0,0,0,3010498,28.15965686091005,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984237,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,0.0,0,1,0,3010498,27.959997974092506,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984238,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,27.825773365878888,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984239,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,27.70001847472536,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984240,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,27.6445425862242,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984241,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,27.664959560545817,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984242,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,27.766932618798428,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984243,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,28.090382134226665,0.465908999981354,0.232953999990677,4.11552799983529,2.00481999991977,0.995350999960165,0.868284999965251,0.6510322864552338
2984244,Banao,Kayapa,Nueva Vizcaya,0.060116044,0.71594429,0.356431738,1.0,0,0,0,3010498,28.55544295962451,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984245,Banao,Kayapa,Nueva Vizcaya,0.060116044,0.71594429,0.356431738,1.0,0,1,0,3010498,29.005138502174333,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984246,Pangawan,Kayapa,Nueva Vizcaya,0.09541134,0.660554528,0.432299177,0.0,0,0,0,3010498,29.540293352061624,27.821412,16.978441,230.259794,107.602747,56.840876,58.692409,0.4705402136822668
2984247,Balangabang,Kayapa,Nueva Vizcaya,0.12792153,0.654886593,0.455194907,0.0,0,1,0,3010498,30.156358173090325,32.425226,21.590152,279.396061,131.099435,68.771445,69.694026,0.5397239319140529
2984248,Tubongan,Kayapa,Nueva Vizcaya,0.11209701,0.609609485,0.475385002,0.0,0,0,1,3010498,30.84848587207757,69.385507,46.9372049999999,727.955051000001,366.753713,202.668376,155.452583,0.5109392300811871
2984249,Castillo Village,Kayapa,Nueva Vizcaya,0.086183774,0.659701824,0.483604452,0.0,0,0,0,3010498,31.61168073023825,48.75452,20.196816,424.599958,206.44966,109.469894,85.241026,0.4707230075683261
