ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3208676,Goleo,Sindangan,Zamboanga del Norte,1.044395246636762,0.604389485799703,4.4273877847533,1.830338355754853,2.232867654708497,39.04788453238351,1.062729226,0.818905652,1.086206465,0.0,0,1,1,3208677,0.859769682840016,0.4353456593834227
3208677,Datu Tangkilan,Sindangan,Zamboanga del Norte,2.447086444444447,1.166814040404038,10.374125797979778,4.46387183838384,5.271782070707078,33.11787657185299,1.023315243,0.817213595,1.090359663,0.0,1,0,1,3208677,0.0,0.37569581174865363
3208678,Datu Tangkilan,Sindangan,Zamboanga del Norte,2.107245744680852,1.309070553191491,8.957273553191486,3.353267085106385,4.540154851063828,10.67249400799091,1.023315243,0.817213595,1.090359663,0.0,0,0,0,3208677,2.514867201051677,0.34502457124882546
3208679,Inuman,Sindangan,Zamboanga del Norte,2.525729195121955,1.784129036585367,10.948366439024383,4.024543841463421,5.266864243902442,2.691765081110618,1.046050043,0.816909122,1.086726507,0.0,0,0,1,3208677,4.084325971518313,0.3752532556231778
3208680,Inuman,Sindangan,Zamboanga del Norte,5.1402731,2.6891582,18.9687298,7.2992087,8.962318,1.687349849939346,1.046050043,0.816909122,1.086726507,0.0,0,0,0,3208677,5.729035343126592,0.3446861684577562
3208681,Caluan,Sindangan,Zamboanga del Norte,39.64649824999999,17.777993249999998,133.93054600000002,55.62646449999998,63.49283325,3.048301319990839,0.307819174,0.83926506,1.058965466,0.0,0,0,0,3208677,7.375748895405126,0.3693762110430193
3208682,Dagohoy,Sindangan,Zamboanga del Norte,0.0,0.0,0.0,0.0,0.0,2.779743390849658,0.279675186,0.85488775,1.025020988,0.0,0,0,0,3208677,9.023369447109705,0.37298477616089437
3208683,Dagohoy,Sindangan,Zamboanga del Norte,0.849569,0.306402,3.467911,2.214449000000001,1.740919000000001,0.558341648523098,0.279675186,0.85488775,1.025020988,1.0,0,0,0,3208677,10.671476904186122,0.48115399790888236
3208684,Tinaplan,Sindangan,Zamboanga del Norte,0.849569,0.306402,3.467911,2.214449,1.740919,0.226956062366031,0.198174619,0.828961955,0.958503433,1.0,0,0,0,3208677,12.319875863856772,0.49719667691284364
3208685,Tinaplan,Sindangan,Zamboanga del Norte,0.849569,0.306402,3.467911,2.214449000000001,1.740919,0.383414914173708,0.198174619,0.828961955,0.958503433,1.0,0,0,0,3208677,13.96846313132786,0.49719667691284364
3208686,Tinaplan,Sindangan,Zamboanga del Norte,0.849569,0.306402,3.467911,2.214449000000001,1.740919000000001,0.259331973854985,0.198174619,0.828961955,0.958503433,1.0,0,0,0,3208677,15.617179075828806,0.49719667691284364
3208687,Midatag,Bacungan (Leon T. Postigo),Zamboanga del Norte,0.849569,0.306402,3.467911,2.214449,1.740919,0.188987930518176,0.202652595,0.831026459,0.954251426,1.0,0,0,0,3208677,17.265986838999886,0.4974374436362381
3208688,Midatag,Bacungan (Leon T. Postigo),Zamboanga del Norte,0.0,0.0,0.0,0.0,0.0,0.328714973022861,0.202652595,0.831026459,0.954251426,1.0,0,0,0,3208677,18.914862412466395,0.4974374436362381
3208689,Midatag,Bacungan (Leon T. Postigo),Zamboanga del Norte,8.008509,2.575601,22.456019,8.008509,9.497528,0.321946360036354,0.202652595,0.831026459,0.954251426,1.0,0,0,0,3208677,20.5637894872776,0.4974374436362381
3208690,Titik,Bacungan (Leon T. Postigo),Zamboanga del Norte,8.008509000000002,2.575600999999999,22.456019,8.008509000000002,9.497528,0.387812746889728,0.340601643,0.833964141,0.902508848,1.0,0,0,0,3208677,22.212756596690607,0.49762158409859625
3208691,Titik,Bacungan (Leon T. Postigo),Zamboanga del Norte,0.0,0.0,0.0,0.0,0.0,0.150395706854761,0.340601643,0.833964141,0.902508848,1.0,0,0,0,3208677,23.86175544334169,0.49762158409859625
3208692,Titik,Sindangan,Zamboanga del Norte,0.0,0.0,0.0,0.0,0.0,0.272339629381895,0.344248177,0.84045657,0.912081996,1.0,0,0,0,3225286,24.38110484615109,0.495527187025157
3208693,Titik,Sindangan,Zamboanga del Norte,0.0,0.0,0.0,0.0,0.0,0.457752434802907,0.344248177,0.84045657,0.912081996,1.0,0,0,0,3225286,23.28640099696665,0.495527187025157
3208694,Titik,Sindangan,Zamboanga del Norte,6.320876,2.149098,21.153866,8.006443000000003,9.439175,0.452090055643396,0.344248177,0.84045657,0.912081996,1.0,0,0,0,3225286,22.260140104397458,0.495527187025157
3208695,Titik,Sindangan,Zamboanga del Norte,0.0,0.0,0.0,0.0,0.0,0.270296111274109,0.344248177,0.84045657,0.912081996,1.0,0,0,0,3225286,21.31221180149259,0.495527187025157
3208696,Dimalinao,Bayog,Zamboanga del Sur,0.0,0.0,0.0,0.0,0.0,0.204334789668326,0.585077569,0.845798947,0.968452766,1.0,0,0,0,3225286,20.45351008332692,0.47419573959130734
3208697,Dimalinao,Bayog,Zamboanga del Sur,0.0,0.0,0.0,0.0,0.0,0.253434222298009,0.585077569,0.845798947,0.968452766,0.0,0,0,0,3225286,19.69570882607956,0.3682661914735339
3208698,Dimalinao,Bayog,Zamboanga del Sur,0.0,0.0,0.0,0.0,0.0,0.284751912331923,0.585077569,0.845798947,0.968452766,1.0,0,0,0,3225286,19.05085263954172,0.47419573959130734
3208699,Dimalinao,Bayog,Zamboanga del Sur,0.0,0.0,0.0,0.0,0.0,0.3594696777589,0.585077569,0.845798947,0.968452766,1.0,0,0,0,3225286,18.530736500364984,0.47419573959130734
3208700,Pulang Bato,Bayog,Zamboanga del Sur,5.513449,2.811859,22.10893,9.648536000000002,10.31015,0.312099237649244,0.84116042,0.848483642,1.012147101,1.0,0,0,0,3225286,18.14608974793929,0.45454875544661993
3208701,Depili,Bayog,Zamboanga del Sur,0.0,0.0,0.0,0.0,0.0,0.309057692990457,0.263295157,0.847657577,1.01040673,1.0,0,0,0,3225286,17.90564492266697,0.48470139174720944
3208702,Damit,Bayog,Zamboanga del Sur,6.539962,2.546534,26.651793,15.684334,14.121688,1.076364294281997,1.041527179,0.863159943,1.114271557,1.0,0,0,0,3225286,17.815241683313186,0.429583008641968
3208703,Depore,Bayog,Zamboanga del Sur,0.744799,0.40964,3.131542,1.472671,1.54038,0.43072710256942,0.970781201,0.857471848,1.067523958,1.0,0,0,0,3225286,17.877156420239434,0.43972099463581416
3208704,Damit,Bayog,Zamboanga del Sur,0.7679835,0.4171619,3.2138938,1.529044499999999,1.5979481,0.844648596612125,1.041527179,0.863159943,1.114271557,0.0,0,0,1,3225286,18.089825221133243,0.37028295865897354
3208705,Villacastor (Galit),Buug,Zamboanga Sibugay,0.976644,0.484859,3.955060000000002,2.036406,2.116061000000002,1.649573913765298,1.051778032,0.876342138,1.14219943,0.0,0,0,0,3225286,18.44803515078725,0.3380725043067993
3208706,Villacastor (Galit),Buug,Zamboanga Sibugay,0.907695152542373,0.452424016949153,3.667584949152544,1.888368406779661,1.956548355932205,0.958848733803351,1.051778032,0.876342138,1.14219943,0.0,0,0,1,3225286,18.943531744920623,0.36654436435141746
