fid,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Distance_to_Nearest_RHU_km,Nearest_RHU,Neighbors3,admin_boun,bg_name,popden_chi,cm_name,drought_value,popden_eld,flood_probability_value,popden_all,pr_name,rain_intensity_value,popden_wom,popden_w_1,popden_you,HCFAI
2979962,0,0,0,1.0,12.832484349341392,2971664,"2979962, 2979961",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2979963,0,0,0,0.0,14.121188282777958,2971664,"2979963, 2979962, 2979964, 2981345",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2979964,0,0,0,0.0,15.478673285543868,2971664,"2979964, 2979963, 2981346, 2979965, 2979964, 2981346, 2981345, 2979965",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2979965,0,0,0,0.0,16.888361653775288,2971664,"2979965, 2979964, 2981347, 2981346, 2979965, 2979966",bg-539,Isic Isic,0.0,Vintar,1.072283367,0.0,1.017563328,0.0,Ilocos Norte,2.763671181,0.0,0.0,0.0,0.5
2979966,0,0,0,1.0,18.33821847415083,2971664,2979966,bg-529,Cabangaran,0.0,Vintar,0.986264706,0.0,1.103322921,0.0,Ilocos Norte,2.7717158,0.0,0.0,0.0,0.5
2979967,0,0,0,1.0,19.81943034839435,2971664,"2979967, 2981349, 2979966",bg-529,Cabangaran,0.0,Vintar,0.986264706,0.0,1.103322921,0.0,Ilocos Norte,2.7717158,0.0,0.0,0.0,0.5
2979968,0,0,0,1.0,21.325464759747963,2971664,"2979968, 2981350, 2979968, 2979967, 2981350, 2981349",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2979969,0,0,0,1.0,22.851414414467943,2971664,"2979969, 2979968, 2981351, 2981350, 2979968, 2981350",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2979970,0,0,0,1.0,21.641669584067007,2977219,"2979970, 2979969, 2981352, 2981351, 2979971",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2979971,0,0,0,1.0,20.007145169741037,2977219,"2979971, 2979970, 2981352, 2979972, 2981353, 2979971",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2979972,0,0,0,1.0,18.37541651097312,2977219,"2979972, 2981353, 2979971, 2979973, 2979972, 2981354, 2981353, 2979971",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2979973,0,0,0,1.0,16.747300827164718,2977219,"2979973, 2979972, 2981355, 2981354",bg-532,Canaam,0.0,Vintar,1.058505829,0.0,0.449712688,0.0,Ilocos Norte,2.804044662,0.0,0.0,0.0,0.5
2979974,0,0,0,1.0,15.12396499790584,2977219,"2979974, 2981356, 2981355, 2979974, 2979973, 2981355",bg-144,Angset,0.0,Carasi,1.011461593,0.0,0.694314305,0.0,Ilocos Norte,2.815232297,0.0,0.0,0.0,0.5
2979975,0,0,0,1.0,13.507132524032391,2977219,"2979975, 2981357, 2979974, 2981356, 2979974",bg-144,Angset,0.0,Carasi,1.011461593,0.0,0.694314305,0.0,Ilocos Norte,2.815232297,0.0,0.0,0.0,0.5
2979976,0,0,0,1.0,11.899454633308594,2977219,"2979976, 2979975, 2981358, 2981357",bg-144,Angset,0.0,Carasi,1.011461593,0.0,0.694314305,0.0,Ilocos Norte,2.815232297,0.0,0.0,0.0,0.5
2979977,0,0,0,1.0,10.30521674617329,2977219,"2979977, 2981359, 2981358, 2979977, 2979976, 2981358",bg-146,Virbira,0.0,Carasi,0.908902475,0.0,0.950972072,0.0,Ilocos Norte,2.781837346,0.0,0.0,0.0,0.5
2979978,0,0,0,1.0,8.731783560669731,2977219,"2979978, 2979977, 2981360, 2981359, 2979977",bg-146,Virbira,0.0,Carasi,0.908902475,0.0,0.950972072,0.0,Ilocos Norte,2.781837346,0.0,0.0,0.0,0.5
2979979,0,0,0,1.0,7.192821195231066,2977219,"2979979, 2981361, 2981360, 2979980, 2979979, 2979978, 2981361, 2981360",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2979980,0,0,0,1.0,5.716239170638564,2977219,"2979980, 2979979, 2981362, 2981361, 2979980, 2979979, 2981361",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2979981,0,0,0,1.0,4.365797173481824,2977219,"2979981, 2979980, 2981363, 2981362, 2979980, 2981363, 2979982, 2979982",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2979982,0,0,1,1.0,3.300160774864728,2977219,"2979982, 2979981, 2981364, 2981363, 2979983, 2981364, 2981363, 2979983, 2979982, 2981364, 2979983, 2979982, 2981364",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2979983,0,0,1,1.0,2.857974645936801,2977219,"2979983, 2981365, 2981364, 2979984, 2979983, 2979982, 2981364, 2979983, 2979982, 2981364, 2979984",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979984,0,0,1,1.0,3.300160458416296,2977219,"2979984, 2981366, 2979983, 2979983, 2979984",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979985,0,0,0,1.0,4.365796759332391,2977219,"2979985, 2979984, 2981367, 2981366, 2979984",bg-3041,Santo Nino,0.373459,Nueva Era,1.491996358,0.347879,0.600931518,3.323611,Ilocos Norte,0.348590046,1.659248,0.845824,0.593441,0.4960261316100581
2979986,0,1,0,1.0,5.716238818883816,2977219,"2979986, 2979985, 2981368, 2981367",bg-3041,Santo Nino,0.373459,Nueva Era,1.491996358,0.347879,0.600931518,3.323611,Ilocos Norte,0.348590046,1.659248,0.845824,0.593441,0.5687365330034544
2979987,0,1,0,1.0,7.192821004539356,2977219,"2979987, 2979986, 2981369, 2981368",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979988,0,1,0,1.0,8.731783605307413,2977219,"2979988, 2979987, 2981370, 2981369",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979989,0,1,0,1.0,10.305217091045478,2977219,"2979989, 2979988, 2981371, 2981370",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979990,0,1,0,1.0,11.899455339359385,2977219,"2979990, 2979989, 2981372, 2981371",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979991,0,0,0,1.0,13.507133650346164,2977219,"2979991, 2979990, 2981373, 2981372",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979992,0,0,0,1.0,15.123966602607211,2977219,"2979992, 2979991, 2981374, 2981373",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979993,0,0,0,1.0,16.74730296785516,2977219,"2979993, 2979992, 2979994, 2981375, 2981374",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979994,0,0,0,1.0,18.37541924494087,2977219,"2979994, 2979995, 2981375, 2981376",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2979995,0,0,0,1.0,19.6088659458165,2977219,"2979995, 2981376",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2980116,0,0,0,1.0,25.253476187808666,2960778,"2980116, 2980117",bg-2938,Malico,0.0,San Nicolas,0.848824016,0.0,0.224118918,0.0,Pangasinan,0.427353329,0.0,0.0,0.0,0.5
2980117,0,0,1,1.0,24.57929576173821,2960778,"2980117, 2980116, 2980117, 2980118",bg-2938,Malico,0.0,San Nicolas,0.848824016,0.0,0.224118918,0.0,Pangasinan,0.427353329,0.0,0.0,0.0,0.5
2980118,0,0,1,1.0,23.929058589357915,2960778,2980118,bg-2929,Cacabugaoan,0.0,San Nicolas,0.887540094,0.0,0.755218671,0.0,Pangasinan,0.42258706,0.0,0.0,0.0,0.5
2980119,0,0,1,1.0,23.10103677149137,2960778,"2980119, 2980118",bg-2929,Cacabugaoan,0.0,San Nicolas,0.887540094,0.0,0.755218671,0.0,Pangasinan,0.42258706,0.0,0.0,0.0,0.5
2980120,0,0,1,1.0,22.321705854198463,2960778,"2980120, 2981501, 2980120, 2981501, 2980119",bg-2696,San Eugenio,0.0,Natividad,0.919178021,0.0,0.70173583,0.0,Pangasinan,0.412758654,0.0,0.0,0.0,0.5
2980121,0,0,1,1.0,21.640361735355967,2960778,"2980121, 2981503, 2980122, 2981503, 2981502, 2980122, 2980121, 2981502, 2980121, 2980120, 2980120",bg-2685,Batchelor East,0.0,Natividad,0.886189686,0.0,0.633023881,0.0,Pangasinan,0.426856041,0.0,0.0,0.0,0.5
2980122,0,0,1,1.0,21.066513986834288,2960778,"2980122, 2980121, 2981504, 2981503, 2980123, 2980122, 2981503, 2980122, 2980121, 2980121, 2981504, 2980123",bg-2685,Batchelor East,0.0,Natividad,0.886189686,0.0,0.633023881,0.0,Pangasinan,0.426856041,0.0,0.0,0.0,0.5
2980123,0,0,1,1.0,20.07466509588336,2969077,"2980123, 2980122, 2980122, 2981505, 2981504, 2980123, 2980124",bg-2688,Cacandungan,0.0,Natividad,0.924188466,0.0,0.68816458,0.0,Pangasinan,0.446829677,0.0,0.0,0.0,0.5
2980124,0,0,0,1.0,18.741781701664447,2969077,"2980124, 2980125, 2981506, 2980125, 2980125",bg-2697,San Macario Norte,0.0,Natividad,0.911536094,0.0,0.556975158,0.0,Pangasinan,0.474783632,0.0,0.0,0.0,0.5
2980125,0,0,1,1.0,17.46318030590343,2969077,"2980125, 2981506, 2981507, 2980125, 2980126, 2980126, 2981507, 2980125, 2980126",bg-2697,San Macario Norte,0.0,Natividad,0.911536094,0.0,0.556975158,0.0,Pangasinan,0.474783632,0.0,0.0,0.0,0.5
2980126,0,0,1,1.0,16.25167788552659,2969077,"2980126, 2981508, 2980126, 2980127, 2980127, 2981507, 2980125, 2981508, 2980126",bg-2698,San Macario Sur,0.0,Natividad,0.973846876,0.0,0.568737656,0.0,Pangasinan,0.480403227,0.0,0.0,0.0,0.5
2980127,0,0,0,1.0,15.12340850140162,2969077,"2980127, 2981509, 2980128, 2980127, 2980128, 2980128, 2981508, 2980126",bg-529,Cabangaran,2.154796,San Quintin,0.986264706,1.958906,1.103322921,18.681776,Pangasinan,2.7717158,9.175928,4.680754,3.567271,0.48154190766844274
2980128,0,0,0,1.0,14.098369354793268,2969077,"2980128, 2980127, 2981509, 2980128, 2980127, 2981510, 2980129, 2981510, 2980129, 2980128, 2981510, 2980129, 2980128, 2980129",bg-529,Cabangaran,2.742528275862068,San Quintin,0.986264706,2.084880137931033,1.103322921,23.292674000000016,Pangasinan,2.7717158,11.498602896551729,5.90016834482759,4.42301024137931,0.48154190766844274
2980129,0,0,0,0.0,13.200630122765062,2969077,"2980129, 2981510, 2980129, 2980130, 2981511, 2980128, 2981510, 2980129, 2980130, 2981511, 2981511, 2980130, 2981511, 2980128, 2980129, 2980130",bg-2974,Nangapugan,1.92592892592593,San Quintin,1.046654895,1.349375604938274,0.42633287,18.28095266666668,Pangasinan,0.51694003,8.759809320987655,4.593786703703716,3.528769444444434,0.43632383440506983
2980130,0,0,1,0.0,12.457742029478148,2969077,"2980130, 2981511, 2980131, 2980131, 2980129, 2980130, 2981511, 2981512, 2981511, 2981512, 2980131, 2980130, 2981511, 2980129, 2980131, 2980130, 2980131",bg-3113,Annam,0.661290333333333,Umingan,1.088014221,0.451534518518518,0.440750196,5.279095444444444,Pangasinan,0.533676661,2.472660259259259,1.177102518518519,0.807529481481481,0.4779333950398241
2980131,0,0,1,0.0,11.898744522842716,2969077,"2980131, 2980132, 2981512, 2980131, 2980130, 2981513, 2980132, 2980131, 2981513, 2980132, 2980132, 2980131, 2980130, 2981513, 2981512, 2981513, 2981512, 2980131, 2980130, 2980131, 2980130, 2980131",bg-3132,Don Montano,1.052579170731706,Umingan,1.166414593,0.788572457317073,0.370243797,9.727555615853667,Pangasinan,0.573749244,4.845260585365862,2.356815652439023,1.713899810975608,0.46927689358789215
2980132,0,0,1,0.0,11.55036753221878,2969077,"2980132, 2980131, 2980132, 2980133, 2980131, 2981513, 2980132, 2980131, 2981514, 2981513, 2980132, 2980133, 2980132, 2980131, 2981513, 2981513, 2980131, 2980131, 2980131, 2981514",bg-3132,Don Montano,1.017994944000001,Umingan,1.166414593,1.070198248000001,0.370243797,10.567846592000004,Pangasinan,0.573749244,5.330380112000008,2.600058519999997,1.91280168,0.46927689358789215
2980133,0,0,1,0.0,11.431882760572728,2969077,"2980133, 2980132, 2981514, 2980132, 2980134, 2980133, 2981515, 2980132, 2980134, 2981515, 2981514, 2981515, 2980134",bg-3110,Abot Molina,1.986426744680847,Umingan,1.355173912,2.275948138297872,0.598914716,21.39204507446804,Pangasinan,0.485120296,10.550925095744676,5.190680074468076,3.88617931914893,0.4378770012923499
2980134,0,0,1,1.0,11.550367155912651,2969077,"2980134, 2980133, 2980135, 2980134, 2980133, 2981515, 2980134, 2981515, 2981516, 2981515, 2980135, 2980135, 2981516, 2980134, 2980135, 2981516",bg-3110,Abot Molina,2.335945301369863,Umingan,1.355173912,1.524124150684931,0.598914716,20.04892619178084,Pangasinan,0.485120296,9.743033424657527,4.809063479452052,3.35045271232877,0.5597240813987238
2980135,0,0,0,1.0,11.89874381326735,2969077,"2980135, 2980134, 2980134, 2981516, 2980136, 2980135, 2981517, 2980136, 2980135, 2981516, 2980134, 2980135, 2981516",bg-1246,Baracbac,0.941893,Umingan,1.199654271,0.665374,1.039596511,8.053613,Pangasinan,0.238265991,3.853982,1.978838,1.425801,0.5204138258847957
2980136,0,1,0,0.0,12.457741063013856,2969077,"2980136, 2980135, 2980136, 2980135, 2981518, 2981517, 2980136, 2980135, 2980135",bg-1246,Baracbac,0.576608943661971,Umingan,1.199654271,0.351206309859154,1.039596511,5.171504380281688,Pangasinan,0.238265991,2.635286507042256,1.325148521126762,0.94083790140845,0.4706411836086148
2980137,0,0,0,0.0,13.160741431892422,2969077,"2980137, 2980136, 2980136, 2981518, 2980136",bg-1246,Baracbac,0.566021,Umingan,1.199654271,0.3421,1.039596511,5.087964999999998,Pangasinan,0.238265991,2.599961999999999,1.306201000000001,0.926781,0.40243181330946975
2980138,0,0,0,0.0,13.97175175086856,2969077,"2980138, 2980137",bg-1246,Baracbac,0.0,Umingan,1.199654271,0.0,1.039596511,0.0,Pangasinan,0.238265991,0.0,0.0,0.0,0.5
2981331,0,1,1,0.0,14.05010269031694,2971664,"2981331, 2979950, 2979949",bg-329,Balaoi,0.504079,Pagudpud,0.900614924,0.211759,1.471806961,3.836984999999999,Ilocos Norte,2.70626655,1.857495999999999,0.978235,0.743459000000001,0.4796269240546862
2981332,0,1,1,0.0,13.176670336815096,2971664,"2981332, 2981331, 2979951, 2979950",bg-329,Balaoi,0.504079000000001,Pagudpud,0.900614924,0.211759000000001,1.471806961,3.836985000000018,Ilocos Norte,2.70626655,1.857496000000007,0.978235000000004,0.743459000000001,0.4796269240546862
2981333,0,1,1,1.0,12.379951006527696,2971664,"2981333, 2981332, 2979952, 2979951",bg-329,Balaoi,0.504078999999999,Pagudpud,0.900614924,0.211759,1.471806961,3.836985000000011,Ilocos Norte,2.70626655,1.857495999999998,0.978234999999999,0.743459000000001,0.5976015330709089
2981334,0,0,1,1.0,11.504929770933142,2971664,"2981334, 2979952, 2981333, 2979953, 2979952",bg-329,Balaoi,0.56525425,Pagudpud,0.900614924,0.353814,1.471806961,4.939483,Ilocos Norte,2.70626655,2.3706955,1.225063,0.99698225,0.5293991992828039
2981335,0,0,1,1.0,10.740628741047567,2971664,"2981335, 2981336, 2981336, 2979954, 2979953, 2981336, 2981335, 2981334, 2979953",bg-338,Saguigui,0.0,Pagudpud,0.915260876,0.0,1.326537144,0.0,Ilocos Norte,2.742928592,0.0,0.0,0.0,0.5
2981336,0,0,1,1.0,10.18846737728722,2971664,"2981336, 2981335, 2979955, 2981337, 2981336, 2981337, 2981336, 2979954, 2981336, 2981335",bg-338,Saguigui,0.0,Pagudpud,0.915260876,0.0,1.326537144,0.0,Ilocos Norte,2.742928592,0.0,0.0,0.0,0.5
2981337,0,0,1,1.0,9.88406265438396,2971664,"2981337, 2981336, 2979956, 2981338, 2981337, 2981336, 2979956, 2981336",bg-332,Dampig,0.0,Pagudpud,0.93201757,0.0,1.24945418,0.0,Ilocos Norte,2.769043605,0.0,0.0,0.0,0.5
2981338,0,0,1,1.0,9.850410509836728,2971664,"2981338, 2981337, 2979956",bg-334,Pancian,0.0,Pagudpud,0.864513583,0.0,0.598194969,0.0,Ilocos Norte,2.721783447,0.0,0.0,0.0,0.5
2981339,0,0,1,1.0,10.090220302526982,2971664,"2981339, 2981340, 2979957, 2981338, 2979958",bg-334,Pancian,0.0,Pagudpud,0.864513583,0.0,0.598194969,0.0,Ilocos Norte,2.721783447,0.0,0.0,0.0,0.5
2981340,0,0,1,1.0,10.584921845020524,2971664,"2981340, 2981341, 2979959, 2979958",bg-334,Pancian,0.0,Pagudpud,0.864513583,0.0,0.598194969,0.0,Ilocos Norte,2.721783447,0.0,0.0,0.0,0.5
2981341,0,0,1,1.0,11.301091169995596,2971664,"2981341, 2979960, 2979959",bg-334,Pancian,0.0,Pagudpud,0.864513583,0.0,0.598194969,0.0,Ilocos Norte,2.721783447,0.0,0.0,0.0,0.5
2981342,0,0,1,1.0,12.199787684248887,2971664,"2981342, 2979961, 2979960, 2981342, 2981341, 2979960",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2981343,0,0,0,0.0,13.24390593724722,2971664,"2981343, 2981342, 2979962, 2979961, 2981342",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2981344,0,0,0,0.0,14.40185185032944,2971664,"2981344, 2981343, 2979963, 2979962, 2981345",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2981345,0,0,0,0.0,15.64837680264722,2971664,"2981345, 2981346, 2981345, 2981344, 2979964, 2979963, 2981346, 2979964, 2981346, 2981345",bg-1,Adams (Pob.),0.0,Adams,0.791357733,0.0,0.591381856,0.0,Ilocos Norte,2.749202492,0.0,0.0,0.0,0.5
2981346,0,0,0,0.0,16.9639654643299,2971664,"2981346, 2981345, 2979964, 2981346, 2979965, 2979964, 2981347, 2981346, 2981345, 2979965",bg-201,Cabaritan (Dumalneg),0.0,Dumalneg,0.944424506,0.0,1.054280054,0.0,Ilocos Norte,2.780442715,0.0,0.0,0.0,0.5
2981347,0,0,0,0.0,18.333756302372645,2971664,"2981347, 2981346, 2979965, 2979966",bg-529,Cabangaran,0.0,Vintar,0.986264706,0.0,1.103322921,0.0,Ilocos Norte,2.7717158,0.0,0.0,0.0,0.5
2981348,0,0,0,0.0,19.74647270984192,2971664,"2981348, 2981347, 2979967, 2981349, 2979966",bg-529,Cabangaran,0.0,Vintar,0.986264706,0.0,1.103322921,0.0,Ilocos Norte,2.7717158,0.0,0.0,0.0,0.5
2981349,0,0,0,0.0,21.193532445901088,2971664,2981349,bg-529,Cabangaran,0.0,Vintar,0.986264706,0.0,1.103322921,0.0,Ilocos Norte,2.7717158,0.0,0.0,0.0,0.5
2981350,0,0,0,1.0,22.668359437825316,2971664,"2981350, 2979968, 2981350, 2981349",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2981351,0,0,0,1.0,22.685953197368345,2977219,"2981351, 2981350, 2981350",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2981352,0,0,0,1.0,21.067828250457517,2977219,"2981352, 2981351, 2981353, 2979971",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2981353,0,0,0,1.0,19.45508631638111,2977219,"2981353, 2979971, 2981352, 2979972, 2981354, 2981353, 2979971",bg-534,Dagupan,0.0,Vintar,0.917596784,0.0,1.091796439,0.0,Ilocos Norte,2.781368001,0.0,0.0,0.0,0.5
2981354,0,0,0,1.0,17.84918658981903,2977219,"2981354, 2981353",bg-532,Canaam,0.0,Vintar,1.058505829,0.0,0.449712688,0.0,Ilocos Norte,2.804044662,0.0,0.0,0.0,0.5
2981355,0,0,0,1.0,16.25215747201979,2977219,"2981355, 2979974, 2979973, 2981355, 2981354",bg-144,Angset,0.0,Carasi,1.011461593,0.0,0.694314305,0.0,Ilocos Norte,2.815232297,0.0,0.0,0.0,0.5
2981356,0,0,0,1.0,14.666896931270212,2977219,"2981356, 2981355, 2979974, 2981355",bg-144,Angset,0.0,Carasi,1.011461593,0.0,0.694314305,0.0,Ilocos Norte,2.815232297,0.0,0.0,0.0,0.5
2981357,0,0,0,1.0,13.097678858973444,2977219,"2981357, 2979976, 2979975, 2981358, 2981357, 2981356",bg-146,Virbira,0.0,Carasi,0.908902475,0.0,0.950972072,0.0,Ilocos Norte,2.781837346,0.0,0.0,0.0,0.5
2981358,0,0,0,1.0,11.551043263653922,2977219,"2981358, 2981357, 2979977, 2979976, 2981358, 2981357",bg-146,Virbira,0.0,Carasi,0.908902475,0.0,0.950972072,0.0,Ilocos Norte,2.781837346,0.0,0.0,0.0,0.5
2981359,0,0,0,1.0,10.037434574284903,2977219,"2981359, 2981358, 2979977, 2981358",bg-146,Virbira,0.0,Carasi,0.908902475,0.0,0.950972072,0.0,Ilocos Norte,2.781837346,0.0,0.0,0.0,0.5
2981360,0,0,0,1.0,8.574361132921336,2977219,"2981360, 2979979, 2979978, 2981361, 2981360, 2981359",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2981361,0,0,0,1.0,7.192727492042002,2977219,"2981361, 2981360, 2979980, 2979979, 2981361, 2981360",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2981362,0,0,0,1.0,5.949543925865024,2977219,"2981362, 2981361, 2979980, 2981361, 2981363",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2981363,0,0,0,1.0,4.950242577105518,2977219,"2981363, 2981362, 2981364, 2981363, 2979982, 2981364, 2979982, 2981364",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2981364,0,0,1,1.0,4.365640273212911,2977219,"2981364, 2981363, 2979983, 2981365, 2981364, 2981363, 2979983, 2979982, 2981364, 2979983, 2979982, 2981364",bg-145,Barbaqueso (Pob.),0.0,Carasi,0.890611558,0.0,0.928519705,0.0,Ilocos Norte,2.77065328,0.0,0.0,0.0,0.5
2981365,0,0,0,1.0,4.365640099155278,2977219,"2981365, 2981364, 2979984, 2981366, 2979983, 2981364, 2979983, 2981364, 2979984",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981366,0,0,0,1.0,4.950242144942502,2977219,"2981366, 2979984",bg-3041,Santo Nino,71.485781,Nueva Era,1.491996358,78.187573,0.600931518,659.568024,Ilocos Norte,0.348590046,320.010566,145.763975,116.722876,0.4960262596188476
2981367,0,1,0,1.0,5.949543405172384,2977219,"2981367, 2981366",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981368,0,1,0,1.0,7.192727025600206,2977219,"2981368, 2981367",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981369,0,1,0,1.0,8.574360826187181,2977219,"2981369, 2981368",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981370,0,1,0,1.0,10.037434510276777,2977219,"2981370, 2981369",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981371,0,0,0,1.0,11.551043513700172,2977219,"2981371, 2981370",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981372,0,1,0,1.0,13.097679488310458,2977219,"2981372, 2981371",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981373,0,0,0,1.0,14.66689800183056,2977219,"2981373, 2981372",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981374,0,0,0,1.0,16.252159043853755,2977219,"2981374, 2981373",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981375,0,0,0,1.0,17.849188721856084,2977219,"2981375, 2981374, 2981376",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981376,0,0,0,1.0,19.45424216463205,2977219,"2981376, 2981377",bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
2981377,0,0,0,1.0,20.370006599142688,2977219,2981377,bg-3041,Santo Nino,0.0,Nueva Era,1.491996358,0.0,0.600931518,0.0,Ilocos Norte,0.348590046,0.0,0.0,0.0,0.5
