ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
3016489,Tacas (Pob.),Cagayancillo,Palawan,1.269643679,0.493992597,0.571420892,0.0,0,0,1,3016489,0.0759883406202709,42.44757,47.648055,505.905264000002,253.793853,139.30242,100.667154,0.46668288929979407
3016490,Magsaysay,Cagayancillo,Palawan,1.47752453,0.493992597,0.550953454,0.0,0,0,0,3016490,0.132032553152743,8.85109899999999,17.09852,172.396547,88.9481229999999,49.022408,37.706661,0.4180738310952514
3017612,Lazareto,City of Calapan,Oriental Mindoro,0.836322744,1.706262827,0.69020776,0.0,0,0,0,3016231,0.877977617416962,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3017613,Parang,City of Calapan,Oriental Mindoro,0.933498439,1.659838867,0.753191311,0.0,0,0,0,3017613,0.218548776050367,240.184357,134.362884,2088.32570900001,1034.917544,524.094880000001,398.670301,0.3833895901325579
3017614,Bulusan,City of Calapan,Oriental Mindoro,0.75340306,1.606778026,0.774814583,0.0,0,0,0,3017614,5.30196648736721e-13,151.02261,75.9581549999998,1230.52176,597.388365,306.513449999999,233.682975,0.3859383618314254
3017615,Palhi,City of Calapan,Oriental Mindoro,0.862719497,1.669698834,0.799613244,0.0,0,1,1,3017615,1.76387036135719e-13,212.628684,130.22907,1988.759036,962.718681999999,501.794403,410.909242,0.4932736456700481
3017616,Palhi,City of Calapan,Oriental Mindoro,0.862719497,1.669698834,0.799613244,0.0,0,0,1,3017616,0.0,283.418588,134.630706,2286.289908,1077.86455,544.910918,467.857102,0.42171313785945463
3017617,Gulod,City of Calapan,Oriental Mindoro,0.89446153,1.652516842,0.890180045,0.0,0,0,0,3017617,1.76387036135719e-13,26.328614,15.092838,227.315024,114.37022,57.604364,44.020786,0.3765882795723354
3017618,Putingtubig,City of Calapan,Oriental Mindoro,0.913790118,1.638016292,0.93086938,0.0,0,0,1,3017618,0.0,29.790106,15.976445,281.641293,135.107276,70.932685,58.526013,0.41311141208731567
3017619,Batino,City of Calapan,Oriental Mindoro,0.90020228,1.659193993,0.859731791,0.0,0,0,0,3017619,0.0,41.684412,24.265955,424.48455,205.28774,107.81288,88.077101,0.3779964327141557
