ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,general_me,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_repr_sum,youth_youth_sum
"3108794",Mataas Na Bundok,Gumaca,Quezon,"17.311271","5.992363","60.922358","19.974543","31.293451","1.405928947917231","1.33298387","2.408762296","0.982229811","0.0","0","0","0","3115712","15.5889106444578",69.245084,23.969452,490.042132,243.689432,125.173804,79.898172
"3108795",San Isidro Kanluran,Gumaca,Quezon,"4.527563","4.261236","22.637816","7.190836","11.185744","1.203748225956632","1.537400343","2.407606125","0.984415431","0.0","0","0","1","3115712","14.1047745233964",22.637815,21.30618,213.061795,113.18908,55.92872,35.95418
"3108796",San Isidro Silangan,Gumaca,Quezon,,,,,,"0.845145752764585","1.35701716","2.40752449","0.9739401","0.0","0","0","0","3115712","12.661730467624",0,0,0,0,0,0
"3108797",Ibabang Burgos,Pitogo,Quezon,"5.6068125","6.115898277777778","27.103215","8.257897722222221","12.47297022222222","3.204869860327327","1.454588752","2.40218544","1.035761948","0.0","0","1","0","3115712","11.2755663953053",100.922625,110.086169,996.177558,487.85787,224.513464,148.642159
"3108798",Ibabang Burgos,Pitogo,Quezon,"1.866963142857143","1.58483330612245","8.373222571428563","3.255656183673468","3.922808571428567","2.561027355597053","1.454588752","2.40218544","1.035761948","0.0","0","0","1","3115712","9.97003519919389",91.481194,77.656832,834.413631,410.287906,192.21762,159.527153
"3108799",Ibabang Burgos,Pitogo,Quezon,,,,,,"0.732840948840127","1.454588752","2.40218544","1.035761948","0.0","0","0","0","3115712","8.78117484542585",0,0,0,0,0,0
"3108800",Pag-Asa (Pob.),Pitogo,Quezon,"1.923904683229817","1.414667894409933","8.779902366459648","3.072477124223601","4.095307894409935","9.461691715878478","0.05099476","2.403759766","1.035524343","0.0","0","0","1","3115712","7.77282311036993",309.748654,227.761530999999,2888.02128499999,1413.564281,659.344570999999,494.668817
"3108801",Maaliw (Pob.),Pitogo,Quezon,"0.502705823529412","0.47879305882353","2.534626627450978","0.951566843137255","1.196240941176472","36.434297243754074","0.020437112",,"1.035521456","0.0","0","0","0","3115712","6.85181764004562",25.637997,24.418446,269.264449,129.265958,61.0082880000001,48.529909
"3110112",Luod,Patnanungan,Quezon,,,,,,"0.825712461250298","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","29.1972275146477",0,0,0,0,0,0
"3110113",Luod,Patnanungan,Quezon,"3.157987","1.052662000000001","10.895053999999996","4.263282000000003","5.158045","0.301431133907724","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","28.3242476097395",85.265649,28.421874,632.386818,294.166458,139.267215,115.108614
"3110114",Luod,Patnanungan,Quezon,,,,,,"0.746522138516108","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","27.1393772509406",0,0,0,0,0,0
"3110161",Del Pilar,Quezon,Quezon,,,,,,"0.897597014904022","1.186839","2.321299626","0.750218996",,"0","0","0","3092202","21.4089310418112",0,0,0,0,0,0
"3110162",Del Pilar,Quezon,Quezon,"1.996013","1.535395","7.932874000000002","3.12197","3.633768","0.180027993147572","1.186839","2.321299626","0.750218996","0.0","0","0","0","3092202","21.2670195838804",5.988039,4.606185,48.979098,23.798622,10.901304,9.36591
"3110163",Montana,Quezon,Quezon,,,,,,"0.106985940410322","1.747379982","2.351302624","0.738383512","0.0","0","0","0","3092202","20.6078192082377",0,0,0,0,0,0
"3110164",Montana,Quezon,Quezon,,,,,,"0.424812737420986","1.747379982","2.351302624","0.738383512","0.0","0","0","0","3092202","19.9431643680646",0,0,0,0,0,0
"3110165",Apad,Quezon,Quezon,"1.01181157142857","1.425081662337663","6.046603948051954","2.068373363636363","2.622431701298699","2.105229503724165","1.695838071","2.402557373","0.763758763","0.0","0","0","1","3092202","19.4318213758485",77.9094909999999,109.731288,931.348173000001,465.588504000001,201.927241,159.264749
"3110166",Apad,Quezon,Quezon,"1.2220328","1.11627","5.2300288","1.9079216","2.3650054","5.036741299761666","1.695838071","2.402557373","0.763758763","0.0","0","0","0","3092202","19.4866416587873",6.110164,5.58135,55.392023,26.150144,11.825027,9.539608
"3110173",Rosario,Gumaca,Quezon,"3.378445253886009","2.245618715025916","14.714360683937864","5.403301849740912","7.32348689637306","37.2714886968098","1.228679079","2.40902257","0.917682548","0.0","0","0","1","3092202","19.800024016949",652.039934,433.404412000002,5722.62274900001,2839.87161200001,1413.432971,1042.837257
"3110174",San Diego Poblacion,Gumaca,Quezon,"2.6962699634503","2.667052716374271","13.791572799707524","5.187467092105244","6.998523106725198","64.88978011216689","0.0140341","2.409805059","0.903492391","0.0","0","0","1","3115712","18.9646882082195",1844.24865500001,1824.264058,18609.594361,9433.43579499995,4786.98980500004,3548.22749099999
"3110175",Manlayaan,Gumaca,Quezon,"3.478731104166668","2.225908500000001","16.332089833333317","6.411651729166672","8.514821333333337","9.379861250258328","1.668617732","2.409486771","0.975218819","0.0","0","0","1","3115712","17.4029379058519",166.979093,106.843608,1631.385517,783.940311999999,408.711424,307.759283
"3110176",Manlayaan,Gumaca,Quezon,"4.87906923913043","2.899378956521739","18.486628478260894","7.1185955","9.23741491304348","4.008302992874092","1.668617732","2.409486771","0.975218819","0.0","0","1","0","3115712","15.8311927507659",224.437185,133.371432,1815.256241,850.384910000001,424.921086,327.455393
"3110177",Villa M. Principe,Gumaca,Quezon,"2.110823027027027","1.320423837837837","9.418142837837832","4.006813351351353","4.610133216216218","2.110362438458792","1.354233982","2.412273407","0.982117412","0.0","0","0","1","3115712","14.2770893931366",78.100452,48.855682,720.420335,348.471285,170.574929,148.252094
"3110178",San Isidro Silangan,Gumaca,Quezon,"10.65309","14.647999","73.239993","31.293451","39.283269","0.835532609530738","1.35701716","2.40752449","0.9739401","0.0","0","0","0","3115712","12.7470820526094",21.30618,29.295998,300.949788,146.479986,78.566538,62.586902
"3110179",Biga,Pitogo,Quezon,"0.725087692307692","0.493209230769231","3.820489461538462","1.440358461538462","1.962137153846154","0.907046869607039","1.649664516","2.402157307","1.016150827","0.0","0","0","0","3115712","11.2510053807778",9.42614,6.41172,109.873085,49.666363,25.507783,18.72466
"3110180",Ibabang Burgos,Pitogo,Quezon,"1.503097042105263","1.438327147368421","8.297710947368406","3.254130031578949","4.013185926315791","5.270570828412708","1.454588752","2.40218544","1.035761948","0.0","0","1","1","3115712","9.80440438902901",142.794219,136.641079,1604.844009,788.282539999999,381.252663,309.142353
"3110181",Ibabang Burgos,Pitogo,Quezon,"1.153719598214284","0.901723669642858","4.789573526785716","1.872063723214291","2.29291109821428","2.993139568558881","1.454588752","2.40218544","1.035761948","0.0","0","0","1","3115712","8.43277956005953",129.216595,100.993051,1142.91816,536.432235,256.806042999999,209.671137000001
"3110182",Ibabang Pacatin,Pitogo,Quezon,"0.631165129032259","0.387622849462365","2.60243574193548","0.998288677419354","1.279761999999997","1.9220394826025","1.727626574","2.373755773","1.034314664","0.0","0","1","1","3115712","7.17923389709518",58.6983570000001,36.048925,503.296963000001,242.026524,119.017866,92.8408469999999
"3110183",Ibabang Pacatin,Pitogo,Quezon,"0.642569305970146","0.733228182835823","3.361476302238794","1.155721787313432","1.541182925373129","17.386295927749885","1.727626574","2.373755773","1.034314664","0.0","0","0","1","3115712","6.22571438457689",172.208573999999,196.505153000001,1839.104202,900.875648999997,413.037023999999,309.733439
"3110184",Ibabang Pacatin,Pitogo,Quezon,,,,,,"1.588405136878674","1.727626574","2.373755773","1.034314664","0.0","0","0","0","3115712","4.71024810204435",0,0,0,0,0,0
"3111489",Calutcot,Burdeos,Quezon,,,,,,"2.91813337802887","1.687839345","2.056899177","0.621582171",,"0","0","0","3134998","32.1980981054631",0,0,0,0,0,0
"3111490",Calutcot,Burdeos,Quezon,,,,,,"1.272561350985179","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","31.8863423534284",0,0,0,0,0,0
"3111494",Luod,Patnanungan,Quezon,,,,,,"0.460187416406054","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","27.6184803278855",0,0,0,0,0,0
"3111495",Luod,Patnanungan,Quezon,"3.157987","1.052662","10.895053999999998","4.263282","5.158045","0.133306833535744","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","26.8168341728291",4.92431443276514,1.64143762448149,36.5219941616561,16.9888829998209,8.0430462311441,6.64782378253863
"3111496",Luod,Patnanungan,Quezon,,,,,,"0.26563630131098","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","26.0010761799035",0,0,0,0,0,0
"3111543",Del Pilar,Quezon,Quezon,,,,,,,"1.186839","2.321299626","0.750218996",,"0","0","0","3092202","22.2165303001321",0,0,0,0,0,0
"3111544",Del Pilar,Quezon,Quezon,"1.996013","1.535395","7.932874","3.12197","3.633768000000002","0.167092397486366","1.186839","2.321299626","0.750218996","0.0","0","0","1","3092202","22.1748493340042",29.940195,23.030925,244.89549,118.99311,54.50652,46.82955
"3111545",Villa Gomez,Quezon,Quezon,,,,,,"0.113657551669124","1.68539666","2.333512306","0.771871303","0.0","0","0","0","3092202","21.576622229432",0,0,0,0,0,0
"3111546",Apad,Quezon,Quezon,,,,,,"0.362347412281311","1.695838071","2.402557373","0.763758763","0.0","0","0","0","3092202","21.0076319453359",0,0,0,0,0,0
"3111547",Cometa,Quezon,Quezon,"1.259736021276596","1.120402978723403","5.195405787234042","1.856922787234041","2.326639382978722","0.973867428554615","1.758864034","2.361568928","0.770659781","0.0","0","0","1","3092202","20.5556589094538",59.207593,52.65894,521.742383,244.184072,109.352051,87.2753709999999
"3111548",Cometa,Quezon,Quezon,"1.087052275","1.346055","6.148731024999988","2.261208749999998","2.758673225000003","4.349005158742269","1.758864034","2.361568928","0.770659781","0.0","0","0","1","3092202","20.5380751107141",86.964182,107.6844,1006.300666,491.898481999999,220.693858,180.8967
"3111555",Tabing Dagat (Pob.),Gumaca,Quezon,"1.995190284671529","1.487293080291973","9.474636890510938","3.525143328467155","4.69512596350366","30.135091432961083","0.098367968","2.409805059","0.903481957","0.0","0","0","1","3115712","18.9978801561138",273.341068999999,203.759152,2515.942463,1298.025254,643.232257000001,482.944636
"3111556",Villa Padua,Gumaca,Quezon,"106.06509257142856","57.177892285714286","421.0144232857143","148.51858971428572","209.236806","13.699521140884936","1.124741684","2.411158425","0.952341122","0.0","0","0","1","3115712","17.8504948693571",742.455648,400.245246,5877.369193,2947.100963,1464.657642,1039.630128
"3111557",Villa Padua,Gumaca,Quezon,"3.395672","2.064036","13.416235","5.592872","6.358563","2.453187817460174","1.124741684","2.411158425","0.952341122","0.0","0","0","1","3115712","16.2383102467615",3.3956719998641,2.0640359999174,28.5635969988569,13.4162349994631,6.35856299974553,5.59287199977617
"3111558",Villa M. Principe,Gumaca,Quezon,"1.997454","1.254811","9.06537","3.866867","4.455860000000002","1.648754922339791","1.354233982","2.412273407","0.982117412","0.0","0","1","1","3115712","14.6345293887856",2.72977951806447,1.71486170236811,25.5129442828014,12.3890018742239,6.08950962743709,5.28457443109047
"3111559",Laguna,Gumaca,Quezon,"2.127704486486485","1.347752621621621","9.409451837837832","4.014914243243245","4.78596735135135","2.288502621650696","1.309308407","2.401252747","1.005887611","0.0","0","1","1","3115712","13.0422528568655",78.725066,49.866847,715.080118,348.149718,177.080792,148.551827
"3111560",Biga,Pitogo,Quezon,"1.301446666666667","0.794498","5.354343666666668","2.134503666666667","2.845008666666667","0.706007359111518","1.649664516","2.402157307","1.016150827","0.0","0","0","0","3115712","11.4662743444036",3.90434,2.383494,33.795761,16.063031,8.535026,6.403511
"3111561",Biga,Pitogo,Quezon,"4.300726454545455","2.12055284090909","16.67545322727273","5.681127068181816","7.874191318181816","5.138028298224604","1.649664516","2.402157307","1.016150827","0.0","0","0","1","3115712","9.91436906336087",189.231964,93.304325,1480.296419,733.719942,346.464418,249.969591
"3111562",Amontay,Pitogo,Quezon,"9.184244714285716","8.051533714285714","45.27130642857144","16.158773999999998","21.064713","2.27861769743133","1.719667618","2.408871651","1.020644783","0.0","0","0","0","3115712","8.3998904486527",64.289713,56.360736,650.644115,316.899145,147.452991,113.111418
"3111563",Poctol,Pitogo,Quezon,"1.6739514","1.104494858823526","6.624839388235284","2.320098623529417","3.089506635294113","3.113304617709683","1.769629669","2.403759766","1.041057304","0.0","0","1","1","3115712","6.94735809008645",142.285869,93.8820629999997,1189.961819,563.111347999999,262.608064,197.208383
"3111564",Ibabang Pacatin,Pitogo,Quezon,"2.006436","1.304367666666667","7.951224","2.942855","3.54736","0.556693745833455","1.727626574","2.373755773","1.034314664","0.0","0","0","0","3115712","5.60513949763987",6.019308,3.913103,48.790597,23.853672,10.64208,8.828565
"3111565",Ibabang Pacatin,Pitogo,Quezon,"4.79943909090909","2.449611909090909","16.118672545454544","5.876818454545454","7.330829636363638","0.705713200870404","1.727626574","2.373755773","1.034314664","0.0","0","0","0","3115712","4.45413196420897",52.79383,26.945731,359.075611,177.305398,80.639126,64.645003
"3111566",Ibabang Soliyao,Pitogo,Quezon,"5.545952","2.310813","19.757453","7.279062","9.358793","1.006649234922983","1.771998023","2.377604485","1.02068822","0.0","0","0","1","3115712","3.61218058778711",16.637856,6.932439,118.891338,59.272359,28.076379,21.837186
"3112876",Luod,Patnanungan,Quezon,,,,,,"0.79955040611196","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","26.604884851352",0,0,0,0,0,0
"3112877",Amaga,Patnanungan,Quezon,"3.157986999999999","1.052662","10.895054","4.263282","5.158045","0.270027973189317","1.657759265","2.218016307","0.639718747","0.0","0","0","0","3134998","26.0593233369271",25.263896,8.421296,187.373872,87.160432,41.26436,34.106256
"3112878",Luod,Patnanungan,Quezon,"3.157987","1.052662","10.895054","4.263282","5.158045","0.11431400942574","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","25.1670479299049",18.947922,6.315972,140.530404,65.370324,30.94827,25.579692
"3112879",Luod,Patnanungan,Quezon,"3.157987","1.052662","10.895054","4.263282","5.158045","0.357241737033358","1.609320502","2.127101898","0.650632985","0.0","0","0","0","3134998","24.5422752258814",9.473961,3.157986,70.265202,32.685162,15.474135,12.789846
"3112926",Del Pilar,Quezon,Quezon,,,,,,"1.072593460048028","1.186839","2.321299626","0.750218996",,"0","0","0","3092202","23.1518077694781",0,0,0,0,0,0
"3112927",Villa Gomez,Quezon,Quezon,"3.29561525","1.6999015","11.524601500000005","4.56414425","5.624298","0.51335210777246","1.68539666","2.333512306","0.771871303","0.0","0","0","1","3092202","23.1449202805843",26.364922,13.599212,200.230122,92.196812,44.994384,36.513154
"3112928",Apad,Quezon,Quezon,,,,,,"0.572391372028195","1.695838071","2.402557373","0.763758763","0.0","0","0","0","3092202","22.6243816615313",0,0,0,0,0,0
"3112929",Cometa,Quezon,Quezon,,,,,,"0.368796966943262","1.758864034","2.361568928","0.770659781","0.0","0","0","0","3092202","22.1439603157672",0,0,0,0,0,0
"3112930",Caridad,Quezon,Quezon,"1.023597","2.011897","7.941698","2.57664","3.317865","0.546035059950721","1.791670189","2.338615036","0.782962576","0.0","0","0","0","3092202","21.7782421179088",3.070791,6.035691,48.603192,23.825094,9.953595,7.72992
"3112931",Cometa,Quezon,Quezon,"1.301430000000002","0.818877","5.001001000000002","2.032570000000002","2.354271999999999","2.188939901149791","1.758864034","2.361568928","0.770659781","0.0","0","0","0","3092202","21.8016352850059",59.8657800000001,37.668342,479.598898,230.046046,108.296512,93.4982200000001
"3112938",Villa Padua,Gumaca,Quezon,"3.785389861386136","1.818012089108912","14.909151930693069","6.049632584158414","7.122396980198014","26.24816725239951","1.124741684","2.411158425","0.952341122","0.0","0","1","1","3115712","18.2395386479193",382.324376,183.619221,3078.446648,1505.824345,719.362094999999,611.012891
"3112939",Labnig,Gumaca,Quezon,"14.570802000000006","6.178020000000002","53.50398599999999","22.32246900000001","25.06178","3.505058060229664","1.714617638","2.370018959","0.984828224","0.0","0","0","0","3115712","16.7982806076636",203.991228,86.49228,1591.131598,749.055804,350.86492,312.514566
"3112940",Labnig,Gumaca,Quezon,,,,,,"1.668616516130012","1.714617638","2.370018959","0.984828224","0.0","0","0","0","3115712","15.1640067371302",0,0,0,0,0,0
"3112941",Labnig,Gumaca,Quezon,"40.614905","22.637816","161.793802","75.237447","88.553809","1.752866586329232","1.714617638","2.370018959","0.984828224","0.0","0","0","0","3115712","13.5335185440391",81.22981,45.275632,689.787568,323.587604,177.107618,150.474894
"3112942",Laguna,Gumaca,Quezon,"5.190278333333334","3.935703555555556","24.08414755555556","10.896607555555557","12.260796444444445","2.89605891158883","1.309308407","2.401252747","1.005887611","0.0","0","0","0","3115712","11.9083711382307",93.42501,70.842664,869.085881,433.514656,220.694336,196.138936
"3112943",Gitnang Barrio,Gumaca,Quezon,"2.349362520833332","1.837557104166669","10.447459729166676","4.528908354166664","5.319315562499998","2.966430991468295","1.607750957","2.379555893","1.008077123","0.0","0","0","1","3115712","10.2910950580102",112.769401,88.2027410000001,1024.004053,501.478067,255.327147,217.387601
"3112944",Pagsabangan,Gumaca,Quezon,"6.144662","1.985199","17.015987999999997","6.806395000000002","8.035328","0.577069009186929","1.426700505","2.365390778","1.010183589","0.0","0","0","0","3115712","8.68608815176273",36.867972,11.911194,213.267048,102.095928,48.211968,40.83837
"3112945",Quinagasan,Pitogo,Quezon,"3.377906545454546","2.159778545454546","13.692346090909092","4.932426454545454","6.39560490909091","1.204659319551368","1.615367399","2.367865086","0.996658731","0.0","0","0","1","3115712","7.10167396068344",37.156972,23.757564,317.358977,150.615807,70.351654,54.256691
"3112946",Ibabang Pacatin,Pitogo,Quezon,"1.480585466666668","0.9080321","5.72067961666667","2.094783116666667","2.65720821666667","2.039238143240062","1.727626574","2.373755773","1.034314664","0.0","0","1","1","3115712","5.55549950049374",88.8351280000001,54.481926,715.068573,343.240777,159.432493,125.686987
"3112947",Ibabang Pacatin,Pitogo,Quezon,"3.342426","2.451113","14.855228","5.719263","6.462024","0.504372657000363","1.727626574","2.373755773","1.034314664","0.0","0","0","0","3115712","4.09115296269751",26.739408,19.608904,238.277848,118.841824,51.696192,45.754104
"3112948",Ibabang Pacatin,Pitogo,Quezon,"4.043923000000002","2.657435","10.976363","3.812842","4.506086","0.730704123827449","1.727626574","2.373755773","1.034314664","0.0","0","0","0","3115712","2.83824766993633",8.087846,5.31487,45.754102,21.952726,9.012172,7.625684
"3112949",Luctob,Macalelon,Quezon,,,,,,"4.167748298496008","1.743558947","2.344190915","1.036173381","0.0","0","0","0","3115712","2.033182896615",0,0,0,0,0,0
"3112950",Amontay,Macalelon,Quezon,,,,,,"5.812455813090008","1.748435384","2.335434777","1.041475749",,"0","0","0","3115713","1.9416739995853",0,0,0,0,0,0
"3114251",Calutcot,Burdeos,Quezon,,,,,,"1.27533270418644","1.687839345","2.056899177","0.621582171",,"0","0","0","3134998","33.0931432973732",0,0,0,0,0,0
"3114252",Calutcot,Burdeos,Quezon,,,,,,"1.165585661306977","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","32.0734783812696",0,0,0,0,0,0
"3114253",Calutcot,Burdeos,Quezon,,,,,,"1.147007479270299","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","30.6875230635251",0,0,0,0,0,0
"3114254",Calutcot,Burdeos,Quezon,"6.918366000000002","2.083371999999999","20.656827000000007","8.844503000000001","9.158974","3.069058026956475","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","29.7469484400704",152.204052,45.834184,959.05854,454.450194,201.497428,194.579066
"3114257",Luod,Patnanungan,Quezon,,,,,,"0.622481984171","1.609320502","2.127101898","0.650632985",,"0","0","0","3134998","26.1289440213277",0,0,0,0,0,0
"3114258",Amaga,Patnanungan,Quezon,"6.154485","1.934267","20.92525","7.561225000000002","8.792122000000004","1.37478340159763","1.657759265","2.218016307","0.639718747","0.0","0","0","0","3134998","25.5284367139858",55.390365,17.408403,385.094934,188.32725,79.129098,68.051025
"3114259",Amaga,Patnanungan,Quezon,"6.154485","1.934267","20.92525","7.561225000000002","8.792122000000004","0.30170171396346","1.657759265","2.218016307","0.639718747","0.0","0","0","0","3134998","24.3886893580312",55.390365,17.408403,385.094934,188.32725,79.129098,68.051025
"3114260",Amaga,Patnanungan,Quezon,,,,,,"0.178964370297015","1.657759265","2.218016307","0.639718747","0.0","0","0","0","3134998","23.517269788302",0,0,0,0,0,0
"3114261",Patnanungan Norte,Patnanungan,Quezon,"3.485579333333333","1.293994666666667","11.719347","4.399153333333333","5.382515333333334","1.29824124177297","1.569397587","2.267914581","0.64422308","0.0","0","0","0","3134998","22.8280924563659",10.456738,3.881984,74.467663,35.158041,16.147546,13.19746
"3114309",Argosino,Quezon,Quezon,"5.332450666666668","2.727153666666667","21.11533586666667","8.363028133333332","10.1007052","3.019228314218067","1.630479058","2.364996195","0.784180566","0.0","0","0","0","3092202","23.7702626099356",79.98676,40.907305,658.720978,316.730038,151.510578,125.445422
"3114310",Argosino,Quezon,Quezon,"2.349566","1.670587749999999","9.897561625000002","4.903649250000002","4.33989925","0.910976882666031","1.630479058","2.364996195","0.784180566","0.0","0","0","0","3092202","23.7352863098927",37.593056,26.729404,343.84905,158.360986,69.438388,78.458388
"3114311",Caridad,Quezon,Quezon,,,,,,"0.19912846327044","1.791670189","2.338615036","0.782962576","0.0","0","0","0","3092202","23.3416552572693",0,0,0,0,0,0
"3114312",Caridad,Quezon,Quezon,"1.396054333333334","0.9049185","5.7177305","2.420710333333334","2.777803666666667","0.492639154666348","1.791670189","2.338615036","0.782962576","0.0","0","0","0","3092202","23.0541110900724",8.376326,5.429511,71.845676,34.306383,16.666822,14.524262
"3114313",Caridad,Quezon,Quezon,"1.679927333333333","1.163043","7.867919","3.585131333333334","4.048398666666669","1.892108013996711","1.791670189","2.338615036","0.782962576","0.0","0","0","0","3092202","23.1637161688029",25.19891,17.445645,249.283925,118.018785,60.72598,53.77697
"3114320",Labnig,Gumaca,Quezon,"2.611193108108108","2.389994360360357","13.074652675675694","5.0550907027027","6.286596018018012","11.740040673766025","1.714617638","2.370018959","0.984828224","0.0","0","0","1","3115712","17.3339212954361",289.842435,265.289374,2966.81772600001,1451.286447,697.812157999999,561.115068
"3114321",Labnig,Gumaca,Quezon,"7.433910896551724","4.454132103448276","28.630797931034486","10.035450206896554","13.971942034482757","3.366686842734353","1.714617638","2.370018959","0.984828224","0.0","0","0","0","3115712","15.8482856931486",215.583416,129.169831,1677.26226,830.29314,405.186319,291.028056
"3114322",Labnig,Gumaca,Quezon,,,,,,"1.730479202430013","1.714617638","2.370018959","0.984828224","0.0","0","0","0","3115712","14.2005395363526",0,0,0,0,0,0
"3114323",Labnig,Gumaca,Quezon,,,,,,"1.251484906799357","1.714617638","2.370018959","0.984828224","0.0","0","0","0","3115712","12.5533508792014",0,0,0,0,0,0
"3114324",Gitnang Barrio,Gumaca,Quezon,"7.428467555555556","3.750103111111111","23.064656777777778","8.620214777777777","11.070964","1.328667322376318","1.607750957","2.379555893","1.008077123","0.0","0","0","0","3115712","10.9069723180929",66.856208,33.750928,438.277799,207.581911,99.638676,77.581933
"3114325",Villa Fuerte,Gumaca,Quezon,"8.078593","3.994909","24.679658","9.143902","11.807175","0.811300387573574","1.263328918","2.364280701","1.025213317","0.0","0","0","0","3115712","9.26183588141991",16.157186,7.989818,104.40028,49.359316,23.61435,18.287804
"3114326",Bantad,Gumaca,Quezon,,,,,,"0.705452339215712","1.433809397","2.360787392","1.013983966","0.0","0","0","0","3115712","7.61874627173521",0,0,0,0,0,0
"3114327",Anonangin,Gumaca,Quezon,,,,,,"0.99013061868517","1.667803929","2.361140887","1.003420283","0.0","0","0","0","3115712","5.9793911011031",0,0,0,0,0,0
"3114328",Ibabang Pacatin,Pitogo,Quezon,"1.260087095238096","0.898176809523809","5.826419095238102","2.40646323809524","2.850557761904761","1.167842440542422","1.727626574","2.373755773","1.034314664","0.0","0","1","1","3115712","4.34799651227297",52.923658,37.723426,498.099968,244.709602,119.723426,101.071456
"3114329",Calantas,Macalelon,Quezon,"1.608618295454547","1.211252272727272","6.677677431818186","2.660916022727275","3.272963090909089","2.162355328332566","1.450380009","2.358674288","0.998099132","0.0","0","1","1","3115712","2.73882495985609",70.7792050000001,53.2951,610.33978,293.817807,144.010376,117.080305
"3114330",Luctob,Macalelon,Quezon,"9.02247934210526","5.254480868421052","36.830801447368415","15.056596157894727","17.611570631578946","4.073309888019629","1.743558947","2.344190915","1.036173381","0.0","0","0","1","3115712","1.24152471776547",342.854215,199.670273,2866.173929,1399.570455,669.239684,572.150654
"3114331",Luctob,Macalelon,Quezon,"1.368950634042563","1.190751608510636","6.82208888936166","2.724104872340444","3.302618404255315","20.111328253187395","1.743558947","2.344190915","1.036173381","0.0","0","0","1","3115712","0.929046411089495",321.703399000002,279.826628,3136.40356200001,1603.19088899999,776.115324999999,640.164645000004
"3114332",Pinagbayanan,Macalelon,Quezon,"3.402223999999999","1.175768","10.932145000000004","3.827502","5.053303","0.956279413234553","1.760545659","2.338908434","1.041417107","0.0","0","0","0","3115713","2.23894452814859",37.424464,12.933448,258.118707,120.253595,55.586333,42.102522
"3114333",Amontay,Macalelon,Quezon,"3.402224","1.175768","10.932145000000002","3.827502","5.053303","0.815387973615101","1.748435384","2.335434777","1.041475749","0.0","0","0","0","3115713","3.61403434372873",27.217792,9.406144,187.722696,87.45716,40.426424,30.620016
"3115633",Calutcot,Burdeos,Quezon,,,,,,"0.632423612265251","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","33.0893872807965",0,0,0,0,0,0
"3115634",Calutcot,Burdeos,Quezon,"6.918366","2.083372","20.656827","8.844503000000001","9.158974","0.689321125585299","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","32.3144544173803",55.346928,16.666976,348.74856,165.254616,73.271792,70.756024
"3115635",Calutcot,Burdeos,Quezon,,,,,,"1.325518731027842","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","30.6681861517028",0,0,0,0,0,0
"3115636",Calutcot,Burdeos,Quezon,"6.918366","2.083372","20.656827","8.844503","9.158974","1.413652322565516","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","29.7092436840617",20.755098,6.250116,130.78071,61.970481,27.476922,26.533509
"3115637",Calutcot,Burdeos,Quezon,"6.918366","2.083372","20.656827","8.844503","9.158974","2.00788500217291","1.687839345","2.056899177","0.621582171","0.0","0","0","0","3134998","27.5783504401443",20.755098,6.250116,130.78071,61.970481,27.476922,26.533509
"3115638",Calutcot,Burdeos,Quezon,"6.918366000000002","2.083372","20.656827","8.844503","9.158974","2.13743725844792","1.687839345","2.056899177","0.621582171",,"0","0","0","3134998","26.8935143103876",34.59183,10.41686,217.96785,103.284135,45.79487,44.222515
"3115640",Amaga,Patnanungan,Quezon,,,,,,"2.831881756132299","1.657759265","2.218016307","0.639718747",,"0","0","0","3134998","24.4431388759498",0,0,0,0,0,0
"3115641",Amaga,Patnanungan,Quezon,"6.154485","1.934267","20.92525","7.561225","8.792122000000004","0.480338185400396","1.657759265","2.218016307","0.639718747","0.0","0","0","0","3134998","23.6929002826772",6.15448499975369,1.93426699992259,42.7883259982876,20.9252499991626,8.79212199964813,7.5612249996974
"3115642",Amaga,Patnanungan,Quezon,"6.154485","1.934267","20.92525","7.561225","8.792122000000004","0.273716621361412","1.657759265","2.218016307","0.639718747","0.0","0","0","0","3134998","22.7422882962978",6.15448499947696,1.93426699983562,42.7883259963636,20.9252499982217,8.7921219992528,7.56122499935741
